BERT_sentiment_score,normalised_word_count,pub_day,pub_hour,topic,n_comments
2.0,0.073967339,6.0,19.0,72.0,1
0.0,0.076657061,2.0,17.0,26.0,696
1.0,0.079538905,2.0,9.0,55.0,74
1.0,0.068523855,3.0,16.0,76.0,791
0.0,0.100736471,1.0,22.0,75.0,125
0.0,0.028049952,6.0,16.0,55.0,21
2.0,0.083061159,4.0,15.0,65.0,28
0.0,0.101761127,0.0,0.0,39.0,64
1.0,0.067178995,1.0,9.0,11.0,94
0.0,0.101633045,3.0,9.0,76.0,26
1.0,0.125712456,6.0,22.0,13.0,7
1.0,0.073967339,0.0,18.0,66.0,4
1.0,0.0753122,2.0,18.0,70.0,44
1.0,0.041754723,5.0,1.0,18.0,305
0.0,0.096253602,0.0,7.0,1.0,217
2.0,0.043227666,2.0,21.0,13.0,14
0.0,0.056163945,0.0,9.0,13.0,63
0.0,0.074159462,2.0,15.0,45.0,43
1.0,0.020300993,3.0,11.0,68.0,28
2.0,0.055459494,0.0,22.0,48.0,951
1.0,0.068331732,3.0,10.0,55.0,80
0.0,0.053025937,0.0,9.0,48.0,448
0.0,0.053154019,2.0,23.0,48.0,1210
2.0,0.120268972,0.0,8.0,15.0,43
1.0,0.079154659,3.0,9.0,63.0,229
0.0,0.059365994,2.0,19.0,48.0,1490
2.0,0.041306436,0.0,10.0,48.0,585
1.0,0.051488953,2.0,9.0,73.0,17
2.0,0.023503042,0.0,20.0,29.0,14
1.0,0.069932757,1.0,21.0,75.0,31
0.0,0.08184438,1.0,9.0,76.0,98
0.0,0.211079091,3.0,11.0,45.0,212
0.0,0.088248479,3.0,19.0,48.0,133
2.0,0.019148255,2.0,10.0,68.0,11
0.0,0.054050592,1.0,7.0,66.0,19
2.0,0.005955812,3.0,7.0,69.0,69
0.0,0.07595261,1.0,17.0,75.0,14
1.0,0.073775216,0.0,19.0,39.0,128
0.0,0.020300993,1.0,10.0,68.0,4
1.0,0.04348383,3.0,3.0,18.0,233
1.0,0.14678194,2.0,9.0,48.0,292
2.0,0.102721742,1.0,9.0,74.0,12
1.0,0.069228306,1.0,16.0,44.0,80
1.0,0.106372078,4.0,19.0,68.0,31
0.0,0.042523215,1.0,10.0,62.0,54
0.0,0.055523535,3.0,0.0,9.0,17
0.0,0.377201409,4.0,9.0,82.0,400
1.0,0.043035543,1.0,16.0,29.0,14
2.0,0.078898495,4.0,9.0,27.0,32
0.0,0.05846942,5.0,14.0,48.0,1714
0.0,0.086135126,5.0,9.0,45.0,1454
1.0,0.056612232,0.0,9.0,45.0,12
2.0,0.018315722,3.0,13.0,55.0,1
0.0,0.116170349,4.0,9.0,76.0,206
2.0,0.057636888,6.0,10.0,73.0,3
2.0,0.229971182,0.0,12.0,23.0,430
0.0,0.056292027,6.0,23.0,48.0,2104
2.0,0.08959334,1.0,9.0,11.0,3
0.0,0.076785142,3.0,15.0,22.0,9
1.0,0.096701889,3.0,15.0,31.0,703
2.0,0.100992635,0.0,19.0,4.0,9
2.0,0.104450849,0.0,9.0,48.0,1401
0.0,0.147102145,4.0,4.0,13.0,77
0.0,0.068587896,4.0,17.0,65.0,233
1.0,0.046429715,4.0,9.0,73.0,7
1.0,0.065834134,0.0,9.0,11.0,9
0.0,0.066538585,0.0,16.0,45.0,362
0.0,0.021645853,6.0,21.0,69.0,934
0.0,0.080179315,1.0,9.0,38.0,24
2.0,0.009349984,1.0,19.0,69.0,164
0.0,0.09804675,3.0,9.0,76.0,1051
1.0,0.015946206,1.0,16.0,27.0,1
1.0,0.056420109,5.0,18.0,63.0,2074
2.0,0.079602946,2.0,13.0,55.0,29
1.0,0.251745117,0.0,7.0,76.0,447
1.0,0.05648415,4.0,11.0,4.0,40
2.0,0.054883125,5.0,19.0,75.0,102
2.0,0.008325328,5.0,9.0,45.0,35
1.0,0.044508485,0.0,9.0,56.0,13
0.0,0.067947486,6.0,23.0,48.0,811
2.0,0.091962856,5.0,9.0,45.0,399
2.0,0.144284342,4.0,14.0,2.0,1
2.0,0.2792187,3.0,19.0,69.0,10
2.0,0.055971822,3.0,1.0,31.0,71
2.0,0.063336535,3.0,11.0,2.0,14
1.0,0.077105347,1.0,21.0,70.0,11
2.0,0.07403138,0.0,14.0,76.0,5
1.0,0.069164265,2.0,10.0,11.0,8
2.0,0.443419789,1.0,9.0,82.0,548
0.0,0.077489593,3.0,0.0,76.0,947
1.0,0.083509446,3.0,10.0,3.0,15
0.0,0.237912264,0.0,8.0,75.0,1139
2.0,0.119244316,1.0,15.0,75.0,922
1.0,0.079987192,0.0,10.0,10.0,3
0.0,0.075504323,0.0,14.0,76.0,897
2.0,0.077105347,1.0,9.0,62.0,39
2.0,0.102209414,2.0,22.0,53.0,97
2.0,0.014601345,6.0,9.0,18.0,277
2.0,0.080947807,2.0,14.0,3.0,50
0.0,0.144924752,3.0,10.0,13.0,527
0.0,0.083637528,2.0,23.0,40.0,27
0.0,0.033173231,3.0,6.0,66.0,24
0.0,0.0753122,1.0,13.0,13.0,7
0.0,0.337367915,6.0,12.0,82.0,1031
1.0,0.07275056,3.0,9.0,62.0,30
1.0,0.09157861,2.0,9.0,55.0,20
0.0,0.108485431,5.0,9.0,13.0,1372
2.0,0.065513929,3.0,9.0,48.0,152
2.0,0.126993276,3.0,9.0,74.0,95
0.0,0.038808838,2.0,23.0,48.0,130
2.0,0.108101185,6.0,9.0,56.0,38
1.0,0.013704771,2.0,18.0,41.0,24
0.0,0.080819725,3.0,6.0,13.0,29
2.0,0.079987192,2.0,9.0,69.0,414
1.0,0.056420109,0.0,2.0,46.0,133
2.0,0.078258085,0.0,9.0,27.0,28
1.0,0.104963176,4.0,4.0,76.0,278
0.0,0.072878642,3.0,9.0,45.0,21
1.0,0.013576689,0.0,21.0,37.0,10
0.0,0.060838937,2.0,0.0,75.0,23
2.0,0.073006724,2.0,9.0,38.0,155
1.0,0.076657061,3.0,15.0,2.0,23
2.0,0.231123919,1.0,9.0,74.0,23
2.0,0.069548511,3.0,23.0,48.0,1056
2.0,0.081780339,3.0,15.0,44.0,13
0.0,0.04418828,3.0,12.0,14.0,647
0.0,0.343836055,3.0,17.0,38.0,4
2.0,0.080307397,1.0,13.0,55.0,28
2.0,0.101248799,2.0,21.0,65.0,6
1.0,0.070829331,1.0,15.0,19.0,6
1.0,0.056227986,3.0,0.0,48.0,589
2.0,0.073839257,0.0,12.0,66.0,88
0.0,0.052449568,3.0,10.0,69.0,96
2.0,0.086327249,3.0,15.0,44.0,15
1.0,0.098495037,0.0,16.0,76.0,311
0.0,0.0039065,2.0,7.0,69.0,94
2.0,0.055395453,0.0,9.0,48.0,441
2.0,0.279923151,0.0,4.0,82.0,1061
2.0,0.074543708,0.0,9.0,45.0,45
2.0,0.072686519,0.0,9.0,70.0,54
0.0,0.04674992,1.0,23.0,66.0,11
1.0,0.104963176,0.0,10.0,66.0,14
1.0,0.123663144,2.0,9.0,76.0,2212
0.0,0.105283381,4.0,14.0,2.0,12
0.0,0.017739353,0.0,10.0,68.0,22
1.0,0.091962856,3.0,22.0,48.0,92
2.0,0.224719821,6.0,7.0,75.0,19
0.0,0.037848223,4.0,6.0,66.0,21
1.0,0.111239193,2.0,17.0,13.0,89
1.0,0.116426513,5.0,12.0,75.0,25
1.0,0.047646494,0.0,17.0,70.0,157
1.0,0.102913865,3.0,17.0,13.0,72
1.0,0.071341659,1.0,18.0,48.0,895
2.0,0.07012488,2.0,14.0,55.0,14
2.0,0.07211015,0.0,10.0,48.0,367
2.0,0.048735191,4.0,9.0,73.0,7
1.0,0.125456292,1.0,9.0,43.0,64
0.0,0.073198847,0.0,23.0,76.0,611
2.0,0.082228626,2.0,9.0,45.0,38
2.0,0.089145053,2.0,10.0,48.0,2565
2.0,0.05129683,6.0,7.0,45.0,105
2.0,0.058597502,2.0,9.0,38.0,184
0.0,0.341594621,2.0,12.0,23.0,238
2.0,0.063528658,4.0,9.0,55.0,47
1.0,0.149919949,3.0,20.0,72.0,4
1.0,0.101889209,3.0,20.0,31.0,29
2.0,0.055331412,3.0,6.0,73.0,19
2.0,0.150176113,0.0,10.0,74.0,59
0.0,0.010502722,0.0,15.0,18.0,4
2.0,0.087479987,1.0,9.0,38.0,106
2.0,0.07595261,1.0,9.0,48.0,320
0.0,0.05456292,0.0,1.0,48.0,2086
0.0,0.06756324,1.0,21.0,52.0,7
0.0,0.077169388,0.0,13.0,1.0,3
1.0,0.114185078,2.0,9.0,45.0,218
1.0,0.078898495,6.0,16.0,26.0,14
0.0,0.053346142,1.0,0.0,38.0,40
1.0,0.061607429,0.0,2.0,66.0,19
2.0,0.055971822,0.0,21.0,62.0,120
0.0,0.083701569,1.0,10.0,65.0,51
0.0,0.01556196,0.0,10.0,68.0,18
2.0,0.021517771,3.0,10.0,68.0,7
2.0,0.069100224,1.0,9.0,11.0,11
0.0,0.11815562,5.0,9.0,76.0,634
2.0,0.031572206,6.0,23.0,18.0,190
0.0,0.144924752,1.0,9.0,13.0,105
2.0,0.051488953,6.0,7.0,45.0,140
2.0,0.081460134,2.0,19.0,75.0,38
2.0,0.071021454,0.0,10.0,11.0,20
1.0,0.036055075,0.0,23.0,45.0,75
0.0,0.110470701,1.0,16.0,75.0,870
1.0,0.058981748,2.0,17.0,43.0,3
0.0,0.07659302,0.0,14.0,40.0,132
1.0,0.010054435,5.0,15.0,18.0,22
0.0,0.828882485,2.0,10.0,38.0,125
1.0,0.113480628,0.0,7.0,76.0,1356
0.0,0.121869997,6.0,7.0,75.0,715
0.0,0.079538905,3.0,10.0,13.0,142
2.0,0.108037144,2.0,9.0,69.0,2756
2.0,0.168491835,1.0,14.0,75.0,13
0.0,0.178033942,1.0,11.0,45.0,88
0.0,0.056612232,2.0,23.0,48.0,805
1.0,0.067947486,0.0,10.0,37.0,56
2.0,0.052769773,2.0,9.0,11.0,18
0.0,0.101633045,2.0,16.0,45.0,978
0.0,0.088248479,3.0,21.0,26.0,99
2.0,0.125840538,1.0,16.0,29.0,102
0.0,0.103682357,6.0,15.0,48.0,625
0.0,0.065001601,1.0,12.0,45.0,4
1.0,0.092731348,3.0,16.0,69.0,344
2.0,0.041754723,2.0,15.0,15.0,149
2.0,0.008837656,3.0,8.0,69.0,6
0.0,0.072622478,0.0,17.0,31.0,1
2.0,0.030739673,2.0,19.0,74.0,158
0.0,0.0714057,3.0,15.0,45.0,92
0.0,0.092795389,1.0,23.0,40.0,27
0.0,0.063528658,4.0,11.0,48.0,1278
0.0,0.085750881,2.0,9.0,13.0,49
0.0,0.075504323,5.0,9.0,74.0,548
2.0,0.024527698,4.0,12.0,69.0,51
0.0,0.075888569,2.0,10.0,40.0,145
1.0,0.107268652,3.0,10.0,74.0,31
1.0,0.132692923,3.0,15.0,43.0,28
1.0,0.078130003,1.0,14.0,10.0,19
2.0,0.130259366,5.0,10.0,62.0,390
0.0,0.119948767,1.0,9.0,44.0,37
2.0,0.091642651,2.0,19.0,56.0,129
2.0,0.061351265,2.0,15.0,62.0,30
1.0,0.075440282,3.0,9.0,48.0,233
2.0,0.110983029,3.0,14.0,66.0,7
1.0,0.094972783,4.0,9.0,52.0,50
0.0,0.068780019,1.0,0.0,48.0,159
0.0,0.195837336,3.0,17.0,13.0,327
2.0,0.09023375,1.0,17.0,19.0,9
1.0,0.082420749,1.0,9.0,55.0,219
2.0,0.026833173,3.0,19.0,29.0,21
2.0,0.05520333,2.0,9.0,27.0,22
0.0,0.227217419,2.0,7.0,45.0,717
2.0,0.055715658,4.0,0.0,48.0,2285
2.0,0.156900416,3.0,9.0,62.0,9
1.0,0.053474224,6.0,7.0,45.0,136
0.0,0.017803394,3.0,10.0,68.0,14
0.0,0.0493756,6.0,7.0,45.0,266
0.0,0.052961896,0.0,15.0,31.0,33
0.0,0.03439001,3.0,9.0,73.0,4
0.0,0.061799552,1.0,0.0,31.0,78
2.0,0.094204291,2.0,10.0,10.0,2
1.0,0.077489593,0.0,9.0,70.0,17
2.0,0.0117195,4.0,9.0,48.0,1011
0.0,0.093051553,0.0,0.0,39.0,49
2.0,0.074607749,4.0,9.0,27.0,34
0.0,0.086967659,1.0,9.0,63.0,477
2.0,0.058917707,1.0,10.0,27.0,72
1.0,0.071982069,1.0,9.0,63.0,95
0.0,0.082676913,3.0,10.0,31.0,40
0.0,0.061351265,2.0,10.0,37.0,46
1.0,0.084982389,4.0,9.0,24.0,40
0.0,0.056676273,1.0,1.0,48.0,785
1.0,0.086327249,3.0,11.0,66.0,19
0.0,0.097534422,3.0,1.0,76.0,515
1.0,0.095741274,6.0,23.0,75.0,319
1.0,0.080819725,1.0,9.0,26.0,20
0.0,0.093884086,2.0,23.0,76.0,199
2.0,0.104322767,4.0,9.0,75.0,391
2.0,0.067435159,2.0,5.0,56.0,6
2.0,0.06685879,0.0,9.0,37.0,242
2.0,0.029779059,1.0,8.0,69.0,7
0.0,0.101440922,0.0,22.0,22.0,238
0.0,0.052129363,2.0,23.0,48.0,603
0.0,0.064361191,3.0,15.0,15.0,128
0.0,0.104066603,3.0,13.0,45.0,3476
2.0,0.079154659,1.0,14.0,3.0,24
0.0,0.055331412,4.0,16.0,70.0,167
1.0,0.236439321,5.0,18.0,76.0,757
0.0,0.016970861,0.0,9.0,68.0,2
0.0,0.011847582,6.0,19.0,48.0,13
1.0,0.017098943,4.0,23.0,68.0,12
0.0,0.05392251,1.0,13.0,26.0,284
2.0,0.073647134,3.0,10.0,69.0,27
1.0,0.115017611,3.0,10.0,0.0,22
0.0,0.091322446,3.0,7.0,76.0,267
2.0,0.107460775,3.0,21.0,2.0,27
2.0,0.078514249,2.0,8.0,69.0,15
0.0,0.116298431,1.0,0.0,76.0,70
1.0,0.078194044,3.0,16.0,27.0,510
2.0,0.081011848,1.0,12.0,31.0,8
2.0,0.076400897,5.0,18.0,63.0,1693
2.0,0.076080692,1.0,9.0,55.0,24
0.0,0.099583734,0.0,7.0,76.0,315
2.0,0.117835415,2.0,9.0,74.0,140
1.0,0.059365994,3.0,8.0,13.0,229
2.0,0.064873519,3.0,22.0,69.0,7
1.0,0.082933077,2.0,14.0,43.0,81
2.0,0.037399936,0.0,22.0,72.0,2
2.0,0.102017291,0.0,17.0,29.0,266
1.0,0.014473263,1.0,9.0,27.0,8
0.0,0.03637528,3.0,9.0,6.0,81
2.0,0.036695485,2.0,8.0,69.0,3
1.0,0.057188601,2.0,7.0,53.0,4
2.0,0.089849504,1.0,9.0,48.0,9
2.0,0.0714057,4.0,9.0,45.0,430
1.0,0.092603266,4.0,14.0,62.0,31
0.0,0.024143452,1.0,10.0,68.0,7
1.0,0.076336856,0.0,14.0,22.0,565
0.0,0.074991995,4.0,14.0,66.0,15
2.0,0.020941402,3.0,18.0,43.0,209
0.0,0.075696446,0.0,10.0,76.0,9
2.0,0.110854947,0.0,17.0,29.0,85
2.0,0.038232469,6.0,17.0,72.0,33
0.0,0.075760487,2.0,9.0,45.0,11
0.0,0.069420429,2.0,2.0,75.0,172
0.0,0.498495037,3.0,9.0,38.0,184
0.0,0.119116234,0.0,22.0,39.0,186
0.0,0.055587576,6.0,8.0,45.0,219
2.0,0.057188601,3.0,10.0,68.0,91
0.0,0.067691322,0.0,9.0,45.0,12
2.0,0.104322767,4.0,9.0,41.0,15
0.0,0.033237272,1.0,7.0,66.0,71
1.0,0.07595261,1.0,10.0,45.0,12
2.0,0.152929875,3.0,1.0,69.0,5
2.0,0.049823887,6.0,7.0,45.0,173
1.0,0.08767211,2.0,10.0,55.0,58
1.0,0.11168748,0.0,14.0,44.0,76
2.0,0.073262888,0.0,21.0,62.0,8
2.0,0.039065002,4.0,2.0,18.0,409
0.0,0.0714057,3.0,0.0,45.0,502
1.0,0.060134486,4.0,0.0,61.0,1
1.0,0.000768492,3.0,19.0,13.0,87
0.0,0.068523855,6.0,22.0,48.0,519
2.0,0.03310919,2.0,9.0,74.0,73
1.0,0.052257445,2.0,9.0,73.0,39
2.0,0.329426833,6.0,12.0,76.0,292
2.0,0.286519372,1.0,9.0,82.0,1149
0.0,0.06039065,6.0,23.0,48.0,406
0.0,0.061287224,1.0,11.0,45.0,9
1.0,0.05846942,2.0,9.0,80.0,139
0.0,0.006724304,5.0,18.0,48.0,359
1.0,0.075376241,4.0,13.0,52.0,21
2.0,0.065513929,6.0,21.0,48.0,324
2.0,0.045020813,2.0,1.0,31.0,30
2.0,0.152737752,4.0,8.0,45.0,290
2.0,0.077489593,2.0,9.0,27.0,48
2.0,0.111495357,3.0,12.0,31.0,216
2.0,0.095741274,0.0,9.0,75.0,56
2.0,0.07339097,2.0,9.0,48.0,364
2.0,0.095933397,1.0,9.0,48.0,1844
1.0,0.074415626,0.0,2.0,66.0,25
1.0,0.156131924,2.0,23.0,75.0,38
1.0,0.080691643,3.0,9.0,45.0,298
0.0,0.092475184,6.0,23.0,75.0,94
0.0,0.084918348,0.0,7.0,13.0,25
0.0,0.12987512,2.0,3.0,76.0,593
2.0,0.077681716,3.0,0.0,69.0,388
2.0,0.072942683,4.0,9.0,27.0,11
2.0,0.029522895,4.0,7.0,43.0,1
0.0,0.085238553,5.0,9.0,65.0,2123
0.0,0.114569324,3.0,16.0,75.0,39
0.0,0.111239193,1.0,9.0,48.0,232
0.0,0.020877362,6.0,22.0,69.0,481
2.0,0.049567723,4.0,13.0,69.0,31
1.0,0.065962216,1.0,8.0,53.0,29
2.0,0.060262568,3.0,13.0,69.0,1
0.0,0.074287544,2.0,22.0,45.0,58
1.0,0.082933077,3.0,9.0,21.0,1143
0.0,0.059301953,4.0,10.0,45.0,463
0.0,0.072686519,4.0,9.0,45.0,835
0.0,0.123086776,3.0,20.0,76.0,62
2.0,0.093243676,0.0,16.0,75.0,66
0.0,0.074735831,3.0,15.0,4.0,82
0.0,0.060582773,4.0,10.0,48.0,1221
1.0,0.145244957,6.0,10.0,75.0,86
0.0,0.076080692,3.0,14.0,66.0,3
0.0,0.049183477,4.0,9.0,48.0,100
1.0,0.103170029,2.0,10.0,55.0,34
1.0,0.088376561,1.0,19.0,28.0,133
1.0,0.118347743,1.0,17.0,76.0,285
1.0,0.047966699,4.0,6.0,66.0,59
0.0,0.075120077,4.0,9.0,13.0,113
2.0,0.076528979,2.0,12.0,55.0,286
1.0,0.110662824,2.0,9.0,26.0,69
2.0,0.116170349,3.0,9.0,45.0,197
1.0,0.10259366,4.0,13.0,61.0,60
0.0,0.063080371,4.0,18.0,76.0,60
2.0,0.103938521,2.0,10.0,55.0,64
0.0,0.094396414,0.0,18.0,81.0,170
0.0,0.076657061,2.0,9.0,45.0,12
2.0,0.076336856,0.0,14.0,55.0,10
1.0,0.114633365,5.0,8.0,4.0,1087
0.0,0.09612552,1.0,12.0,40.0,862
2.0,0.10003202,5.0,10.0,6.0,715
0.0,0.093691963,0.0,14.0,76.0,314
1.0,0.053666346,0.0,16.0,15.0,30
2.0,0.081716298,2.0,22.0,75.0,11
0.0,0.154594941,3.0,4.0,13.0,509
0.0,0.018123599,3.0,11.0,68.0,57
0.0,0.084790266,3.0,0.0,75.0,39
1.0,0.095997438,1.0,9.0,74.0,2
0.0,0.068395773,0.0,17.0,24.0,207
1.0,0.055523535,3.0,21.0,31.0,155
1.0,0.062824207,3.0,22.0,48.0,759
2.0,0.071213577,0.0,13.0,45.0,101
2.0,0.058661543,1.0,9.0,10.0,9
0.0,0.092539225,1.0,7.0,45.0,544
2.0,0.113736792,1.0,9.0,76.0,240
2.0,0.099391611,2.0,17.0,31.0,210
0.0,0.418315722,2.0,9.0,82.0,336
2.0,0.070829331,2.0,21.0,31.0,1
0.0,0.080115274,3.0,20.0,75.0,235
0.0,0.012872238,6.0,12.0,68.0,10
1.0,0.065513929,3.0,6.0,13.0,9
2.0,0.113992955,0.0,14.0,75.0,83
2.0,0.091258405,3.0,9.0,2.0,86
0.0,0.047710535,3.0,13.0,26.0,738
0.0,0.073006724,4.0,10.0,45.0,127
1.0,0.058021134,0.0,22.0,31.0,79
0.0,0.043547871,3.0,2.0,18.0,354
2.0,0.03893692,3.0,16.0,61.0,106
0.0,0.12340698,3.0,1.0,76.0,32
0.0,0.062888248,3.0,14.0,70.0,815
0.0,0.060454691,1.0,20.0,31.0,38
0.0,0.068715978,3.0,9.0,27.0,141
2.0,0.103682357,3.0,10.0,75.0,261
2.0,0.055523535,3.0,22.0,48.0,725
1.0,0.084662184,3.0,9.0,75.0,110
2.0,0.046045469,3.0,7.0,66.0,20
0.0,0.06231188,0.0,23.0,75.0,1604
2.0,0.055971822,2.0,9.0,42.0,298
2.0,0.097598463,2.0,17.0,66.0,12
1.0,0.077809798,2.0,4.0,65.0,7
1.0,0.023439001,0.0,10.0,55.0,11
2.0,0.186551393,3.0,18.0,64.0,150
0.0,0.096829971,2.0,8.0,8.0,29
1.0,0.081524175,4.0,4.0,67.0,162
0.0,0.063400576,1.0,20.0,48.0,401
1.0,0.052257445,3.0,16.0,29.0,20
0.0,0.143643932,4.0,8.0,13.0,992
2.0,0.089657381,0.0,13.0,55.0,11
1.0,0.016266411,3.0,9.0,27.0,5
0.0,0.060838937,4.0,10.0,48.0,1726
2.0,0.072430355,1.0,14.0,13.0,241
0.0,0.074607749,3.0,10.0,45.0,57
1.0,0.087479987,2.0,2.0,48.0,1026
1.0,0.052769773,2.0,2.0,18.0,290
0.0,0.094012168,1.0,9.0,38.0,215
0.0,0.05065642,3.0,22.0,75.0,10
0.0,0.004482869,2.0,7.0,69.0,256
1.0,0.055971822,2.0,9.0,74.0,21
2.0,0.055523535,6.0,23.0,48.0,854
0.0,0.352353506,0.0,9.0,82.0,1164
1.0,0.064553314,2.0,9.0,42.0,569
0.0,0.178610311,5.0,10.0,4.0,529
1.0,0.07339097,3.0,9.0,45.0,21
0.0,0.056227986,3.0,9.0,48.0,886
0.0,0.072686519,3.0,9.0,45.0,14
0.0,0.0376561,1.0,6.0,66.0,26
2.0,0.091962856,3.0,9.0,45.0,109
2.0,0.036055075,4.0,8.0,69.0,6
1.0,0.012872238,0.0,16.0,37.0,1
0.0,0.009414025,1.0,19.0,48.0,182
1.0,0.050912584,3.0,18.0,56.0,59
0.0,0.055331412,0.0,23.0,48.0,1019
2.0,0.064233109,6.0,22.0,48.0,439
2.0,0.082676913,1.0,13.0,13.0,87
0.0,0.038424592,4.0,7.0,66.0,8
2.0,0.061287224,2.0,9.0,48.0,142
2.0,0.097598463,2.0,13.0,55.0,20
0.0,0.100480307,2.0,9.0,1.0,133
1.0,0.094908742,1.0,15.0,75.0,96
0.0,0.086839577,6.0,19.0,65.0,17
1.0,0.075568364,4.0,10.0,48.0,248
0.0,0.058789625,2.0,14.0,22.0,103
2.0,0.15581172,0.0,10.0,74.0,61
0.0,0.054755043,2.0,16.0,29.0,62
0.0,0.05456292,0.0,22.0,48.0,2435
2.0,0.006852386,1.0,8.0,69.0,66
2.0,0.127121358,3.0,16.0,43.0,139
2.0,0.028434198,0.0,16.0,29.0,63
0.0,0.007236631,0.0,15.0,48.0,320
0.0,0.138776817,2.0,9.0,65.0,358
2.0,0.071661864,2.0,8.0,4.0,208
0.0,0.0909382,6.0,8.0,76.0,1392
1.0,0.081780339,0.0,10.0,76.0,1053
0.0,0.084726225,2.0,17.0,66.0,66
2.0,0.236695485,2.0,14.0,64.0,129
0.0,0.068651937,4.0,10.0,13.0,126
0.0,0.207236631,4.0,9.0,75.0,2278
0.0,0.035926993,4.0,5.0,75.0,38
0.0,0.054434838,1.0,1.0,62.0,7
2.0,0.055011207,3.0,13.0,62.0,148
1.0,0.101120717,4.0,9.0,76.0,706
0.0,0.018379763,1.0,18.0,29.0,8
0.0,0.114889529,6.0,0.0,75.0,802
2.0,0.62010887,4.0,9.0,82.0,556
0.0,0.058533461,1.0,2.0,48.0,581
0.0,0.053410183,3.0,0.0,48.0,293
1.0,0.076977265,4.0,19.0,10.0,19
0.0,0.110342619,2.0,8.0,4.0,507
2.0,0.035798911,0.0,14.0,56.0,14
2.0,0.074095421,4.0,10.0,45.0,427
2.0,0.019852706,4.0,9.0,77.0,12
1.0,0.06231188,4.0,10.0,45.0,34
0.0,0.090169709,6.0,22.0,39.0,32
1.0,0.047710535,2.0,20.0,15.0,14
2.0,0.049951969,0.0,20.0,26.0,139
2.0,0.152161383,2.0,9.0,74.0,399
0.0,0.076657061,1.0,9.0,48.0,367
1.0,0.067371118,5.0,11.0,48.0,2126
1.0,0.099071406,3.0,7.0,39.0,19
0.0,0.051232789,4.0,9.0,73.0,39
2.0,0.060774896,2.0,9.0,45.0,16
2.0,0.060838937,2.0,14.0,55.0,12
2.0,0.037912264,3.0,18.0,56.0,12
2.0,0.085750881,2.0,9.0,65.0,160
2.0,0.110214537,1.0,10.0,29.0,45
0.0,0.512071726,4.0,9.0,82.0,1830
0.0,0.078642331,1.0,9.0,27.0,33
1.0,0.06167147,4.0,11.0,69.0,221
0.0,0.11232789,1.0,20.0,75.0,9
1.0,0.091386487,0.0,3.0,66.0,8
0.0,0.049823887,2.0,22.0,75.0,141
0.0,0.047070125,3.0,21.0,13.0,127
0.0,0.063848863,1.0,23.0,48.0,386
2.0,0.092795389,0.0,13.0,55.0,9
1.0,0.10714057,1.0,13.0,4.0,495
0.0,0.082676913,3.0,15.0,4.0,9
0.0,0.089016971,1.0,9.0,65.0,422
0.0,0.070060839,0.0,18.0,76.0,106
0.0,0.063400576,2.0,9.0,55.0,35
2.0,0.100608389,1.0,14.0,29.0,131
0.0,0.09221902,3.0,9.0,76.0,108
2.0,0.183605508,1.0,9.0,76.0,444
2.0,0.077489593,4.0,9.0,27.0,37
1.0,0.081332053,4.0,9.0,45.0,85
0.0,0.092475184,0.0,22.0,31.0,225
0.0,0.074351585,1.0,16.0,65.0,83
0.0,0.081268012,4.0,7.0,26.0,70
1.0,0.055523535,2.0,7.0,53.0,13
0.0,0.096573807,2.0,18.0,75.0,398
2.0,0.064809478,4.0,20.0,42.0,879
2.0,0.275504323,5.0,10.0,75.0,1091
2.0,0.109574127,3.0,9.0,38.0,194
2.0,0.07857829,1.0,7.0,52.0,25
0.0,0.085943004,6.0,18.0,48.0,1631
1.0,0.095228947,1.0,6.0,3.0,23
2.0,0.067178995,0.0,9.0,11.0,81
0.0,0.080051233,1.0,6.0,13.0,79
0.0,0.046365674,3.0,6.0,66.0,32
0.0,0.062696126,1.0,9.0,75.0,519
0.0,0.091386487,0.0,14.0,13.0,200
0.0,0.041434518,5.0,18.0,75.0,4
0.0,0.089465258,4.0,9.0,62.0,85
1.0,0.090425873,2.0,17.0,57.0,26
0.0,0.105283381,2.0,12.0,76.0,924
2.0,0.025360231,2.0,18.0,69.0,1
1.0,0.143707973,3.0,12.0,66.0,96
2.0,0.195645213,0.0,16.0,81.0,118
0.0,0.097342299,2.0,7.0,4.0,281
2.0,0.039000961,3.0,20.0,69.0,19
2.0,0.004674992,3.0,7.0,69.0,77
1.0,0.112520013,3.0,22.0,76.0,193
2.0,0.109510086,0.0,14.0,53.0,76
2.0,0.078001921,2.0,9.0,62.0,50
2.0,0.046237592,3.0,21.0,69.0,30
0.0,0.05584374,6.0,15.0,75.0,81
0.0,0.126096702,6.0,13.0,40.0,135
1.0,0.05392251,2.0,15.0,43.0,40
0.0,0.093307717,3.0,12.0,22.0,507
0.0,0.085558758,4.0,18.0,75.0,932
2.0,0.05846942,3.0,9.0,76.0,15
1.0,0.065257765,4.0,9.0,76.0,272
0.0,0.085366635,0.0,9.0,13.0,1125
2.0,0.121165546,1.0,0.0,76.0,164
2.0,0.08049952,2.0,9.0,48.0,369
0.0,0.05520333,5.0,18.0,63.0,1429
0.0,0.055715658,3.0,22.0,48.0,1986
0.0,0.055907781,3.0,22.0,48.0,2342
2.0,0.095869356,4.0,13.0,55.0,174
1.0,0.044572526,3.0,16.0,56.0,15
0.0,0.088376561,0.0,14.0,76.0,717
